timestamp,latitude,longitude,speed_kmh,route_id,transport_mode,is_peak_hour,source
2026-05-14 18:12:00,45.7470041,21.2390355,0.74,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:01,45.7469632,21.2390529,0.67,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:02,45.7469715,21.2390424,0.63,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:03,45.7470353,21.238989,0.53,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:04,45.7469565,21.2389814,0.41,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:05,45.7469368,21.2391058,0.02,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:06,45.7469618,21.2390466,0.55,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:07,45.7469889,21.2391114,0.07,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:08,45.7469641,21.2391621,0.46,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:09,45.7469962,21.2391104,0.55,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:10,45.7469453,21.239077,0.52,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:11,45.7469576,21.2390133,0.34,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:12,45.7469294,21.2392219,0.38,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:13,45.7469526,21.2390696,0.77,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:14,45.7469147,21.2390465,0.26,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:15,45.746948,21.239103,0.43,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:16,45.7468839,21.2391895,0.37,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:17,45.7468599,21.239136,0.45,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:18,45.7469257,21.2391539,8.44,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:19,45.7469068,21.2392912,3.76,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:20,45.746925,21.2391907,4.65,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:21,45.7468687,21.2391288,5.01,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:22,45.7469406,21.2392298,7.9,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:23,45.7469699,21.2393289,6.06,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:24,45.7469207,21.2393389,2.21,complex_aem,tram,1,synthetic_gps
2026-05-14 18:12:25,45.7468494,21.2392627,8.38,complex_aem,tram,1,synthetic_gps
