timestamp,latitude,longitude,speed_kmh,route_id,transport_mode,is_peak_hour,source
2026-05-30 19:11:00,45.7247632,21.198996,0.55,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:01,45.7248328,21.1990313,0.46,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:02,45.7248157,21.1991005,0.52,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:03,45.7248761,21.1990249,0.21,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:04,45.7247751,21.1990747,0.34,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:05,45.7247988,21.1990814,0.57,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:06,45.7248864,21.1990864,0.7,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:07,45.7249276,21.1991383,0.4,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:08,45.7248474,21.1991387,0.57,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:09,45.7249381,21.1991233,0.24,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:10,45.7249555,21.1991923,0.11,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:11,45.7249514,21.1992042,0.26,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:12,45.724941,21.1992118,0.49,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:13,45.7249812,21.1992255,0.12,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:14,45.7250017,21.1991812,0.16,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:15,45.7249658,21.1992688,0.29,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:16,45.7249481,21.1991821,0.56,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:17,45.7249842,21.199315,0.48,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:18,45.7249979,21.1991976,0.2,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:19,45.7250448,21.1992085,0.11,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:20,45.7250633,21.1993356,8.11,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:21,45.7250932,21.1993241,11.77,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:22,45.7250965,21.1994332,10.33,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:23,45.7250954,21.1994055,10.6,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:24,45.7251416,21.1994234,2.6,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:25,45.7250907,21.1993263,6.86,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:26,45.7251173,21.199356,13.07,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:27,45.725169,21.1994192,12.12,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:28,45.7251169,21.1994539,12.9,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:29,45.7252181,21.1993953,4.9,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:30,45.7251584,21.1994862,6.36,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:31,45.7252172,21.1993895,7.23,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:32,45.7252379,21.1995213,1.42,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:33,45.7251708,21.1995107,6.74,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:34,45.7252653,21.1995864,9.17,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:35,45.7252872,21.1995009,14.19,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:36,45.7252791,21.199564,8.52,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:37,45.7253292,21.1995021,0.99,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:38,45.7253941,21.1996208,8.99,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:39,45.725299,21.199583,10.81,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:40,45.725276,21.19961,11.53,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:41,45.7253807,21.1995949,11.91,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:42,45.7253714,21.199698,4.13,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:43,45.725335,21.1996646,9.79,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:44,45.7253492,21.199688,10.42,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:45,45.7254068,21.199708,10.98,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:46,45.7254045,21.1997007,5.04,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:47,45.7254697,21.1998071,7.99,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:48,45.7254215,21.1997599,6.9,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:49,45.7254495,21.1996927,12.12,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:50,45.7254255,21.199774,8.13,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:51,45.7254387,21.1998192,8.13,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:52,45.7254505,21.1997767,10.56,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:53,45.7255574,21.1997643,8.31,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:54,45.7255427,21.1998625,5.27,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:55,45.7254551,21.1997598,8.77,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:56,45.7255467,21.199935,4.85,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:57,45.7256134,21.1998956,10.17,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:58,45.7255413,21.199926,8.07,shopping_city_centru,bus,1,synthetic_gps
2026-05-30 19:11:59,45.7254753,21.199843,14.06,shopping_city_centru,bus,1,synthetic_gps
