timestamp,latitude,longitude,speed_kmh,route_id,transport_mode,is_peak_hour,source
2026-05-16 10:58:00,45.7536751,21.2256774,0.14,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:01,45.7537375,21.2257069,0.32,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:02,45.7536437,21.2257106,0.81,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:03,45.7537572,21.2257569,0.69,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:04,45.7536627,21.2256358,0.51,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:05,45.7535657,21.2257768,0.27,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:06,45.7537535,21.2258093,0.28,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:07,45.7536901,21.2257913,0.44,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:08,45.7536447,21.2257711,0.12,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:09,45.753662,21.2257601,0.59,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:10,45.753635,21.2257494,0.54,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:11,45.7536703,21.2257307,0.36,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:12,45.7537105,21.2258179,0.3,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:13,45.7536336,21.2257717,0.0,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:14,45.7536315,21.2257924,0.0,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:15,45.7536131,21.2257066,0.0,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:16,45.7535462,21.2257465,0.39,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:17,45.7536528,21.2257658,0.51,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:18,45.7536326,21.2258079,0.16,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:19,45.7536493,21.2258128,0.43,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:20,45.7535452,21.225801,8.43,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:21,45.7535288,21.2258716,8.03,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:22,45.7535838,21.2258242,6.42,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:23,45.7535526,21.2257834,11.52,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:24,45.7536612,21.2258978,6.72,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:25,45.7536138,21.2258295,1.25,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:26,45.7535746,21.2258442,4.5,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:27,45.7535908,21.2258357,6.73,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:28,45.7536242,21.2258195,6.75,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:29,45.7535976,21.225823,6.66,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:30,45.7536113,21.2258853,0.0,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:31,45.7535983,21.2258808,3.53,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:32,45.7534753,21.2258745,10.0,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:33,45.7534816,21.2258511,8.6,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:34,45.7534926,21.2259289,8.47,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:35,45.7535581,21.2258782,10.18,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:36,45.753576,21.2259239,6.94,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:37,45.7535026,21.2259294,8.1,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:38,45.7535621,21.2258972,6.41,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:39,45.753494,21.2258016,12.11,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:40,45.7535264,21.2258646,6.38,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:41,45.7535116,21.2258984,7.9,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:42,45.7535643,21.225915,1.79,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:43,45.7535713,21.2259001,2.95,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:44,45.7535896,21.2259332,2.95,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:45,45.7535167,21.2258881,10.95,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:46,45.7534614,21.2260426,6.03,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:47,45.7535654,21.2259642,9.29,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:48,45.753503,21.2259669,11.83,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:49,45.7533674,21.2259457,5.93,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:50,45.7534326,21.2259647,10.28,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:51,45.7534949,21.225944,7.89,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:52,45.7535506,21.2259756,9.46,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:53,45.753421,21.2260846,5.32,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:54,45.7534603,21.226046,10.93,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:55,45.7534164,21.2260243,7.84,victoriei_michelangelo_complex,bus,0,synthetic_gps
2026-05-16 10:58:56,45.7534382,21.2259851,10.11,victoriei_michelangelo_complex,bus,0,synthetic_gps
