timestamp,latitude,longitude,speed_kmh,route_id,transport_mode,is_peak_hour,source
2026-05-14 08:21:00,45.7470224,21.2389938,0.74,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:01,45.7470079,21.239058,0.31,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:02,45.7470015,21.2389389,0.3,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:03,45.7469667,21.2390041,0.0,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:04,45.7469843,21.2389859,0.44,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:05,45.7469496,21.2391051,0.29,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:06,45.7469713,21.2390274,0.16,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:07,45.7470922,21.2391412,0.61,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:08,45.7469573,21.2390865,0.27,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:09,45.7468972,21.2390729,0.45,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:10,45.7469227,21.2391525,0.62,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:11,45.7469391,21.2391094,0.65,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:12,45.746894,21.2390962,0.7,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:13,45.7468924,21.2391591,0.59,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:14,45.7469328,21.2392454,0.21,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:15,45.7468658,21.2392344,0.42,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:16,45.7469915,21.2391767,0.31,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:17,45.7469429,21.2392646,0.49,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:18,45.74692,21.2392686,5.28,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:19,45.7468962,21.2392948,6.28,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:20,45.7469065,21.2392394,3.53,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:21,45.7468826,21.2392829,6.59,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:22,45.7469818,21.2392829,7.63,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:23,45.7468888,21.2392867,2.9,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:24,45.7468902,21.2394108,6.53,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:25,45.7468964,21.2393278,6.98,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:26,45.7469296,21.2393588,8.94,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:27,45.7468325,21.2394007,10.41,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:28,45.7468242,21.2393245,7.24,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:29,45.7468414,21.2393629,6.1,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:30,45.7468116,21.2393963,4.75,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:31,45.7469244,21.23937,4.83,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:32,45.7468866,21.2393446,7.56,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:33,45.7469041,21.2393979,6.5,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:34,45.7468523,21.2394602,3.97,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:35,45.7467765,21.2394653,9.98,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:36,45.7468444,21.2394179,11.57,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:37,45.7468479,21.2394956,4.66,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:38,45.746874,21.2394381,9.36,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:39,45.7468358,21.2394485,7.36,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:40,45.7467725,21.2394633,6.81,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:41,45.7468232,21.2395669,8.32,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:42,45.7467912,21.2396474,8.53,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:43,45.7467599,21.2395394,6.66,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:44,45.7467837,21.2395821,8.16,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:45,45.7467858,21.2395421,8.9,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:46,45.7467643,21.2396135,7.52,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:47,45.7467236,21.2396159,11.32,complex_aem,tram,1,synthetic_gps
2026-05-14 08:21:48,45.7467776,21.2395486,7.88,complex_aem,tram,1,synthetic_gps
