timestamp,latitude,longitude,speed_kmh,route_id,transport_mode,is_peak_hour,source
2026-05-13 08:05:00,45.757464,21.2076148,0.56,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:01,45.7574359,21.2075821,0.0,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:02,45.7575037,21.207643,0.29,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:03,45.7574809,21.2075653,0.44,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:04,45.7574778,21.2076763,0.54,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:05,45.7573975,21.2076708,0.27,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:06,45.7574414,21.2076787,0.66,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:07,45.7574497,21.2077142,0.63,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:08,45.7575205,21.2077453,0.55,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:09,45.7574515,21.2077404,0.53,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:10,45.7573939,21.2077009,0.67,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:11,45.7574166,21.207765,0.23,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:12,45.7574092,21.2077344,0.19,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:13,45.7573803,21.2077373,0.2,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:14,45.7575103,21.2078052,0.56,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:15,45.757367,21.207767,0.0,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:16,45.7573827,21.2078348,0.5,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:17,45.757387,21.2078429,0.19,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:18,45.7574497,21.2078216,6.33,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:19,45.7573654,21.2079298,6.21,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:20,45.757443,21.2078707,3.46,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:21,45.7573041,21.2078896,2.91,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:22,45.7574044,21.2078308,7.75,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:23,45.7573578,21.2079276,5.47,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:24,45.7573689,21.2079324,5.56,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:25,45.7574127,21.207995,6.0,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:26,45.7573103,21.2079631,6.1,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:27,45.7574014,21.2080062,5.82,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:28,45.7573563,21.2080327,2.4,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:29,45.7573376,21.2081643,8.37,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:30,45.757323,21.2080192,2.81,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:31,45.7573119,21.2080132,6.39,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:32,45.7572926,21.2080052,5.96,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:33,45.7573773,21.2080912,7.08,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:34,45.7573274,21.2080215,3.78,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:35,45.757328,21.208076,5.1,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:36,45.7572471,21.2081048,4.75,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:37,45.7573137,21.2081007,3.38,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:38,45.7573185,21.2080906,1.85,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:39,45.7573124,21.2081756,5.47,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:40,45.7573288,21.2081775,7.85,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:41,45.7572899,21.2081853,4.72,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:42,45.7572185,21.208159,3.91,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:43,45.7572873,21.2082622,4.72,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:44,45.7572652,21.2081679,3.45,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:45,45.7572714,21.208191,4.23,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:46,45.757251,21.20823,10.69,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:47,45.7572486,21.2082279,11.32,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:48,45.7572555,21.2082138,5.49,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:49,45.7572417,21.208243,5.78,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:50,45.7571982,21.2082701,6.54,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:51,45.7572311,21.2082764,8.3,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:52,45.757184,21.2081756,5.57,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:53,45.7572044,21.2083107,6.13,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:54,45.7572321,21.2082943,8.1,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:55,45.7572117,21.2083421,5.12,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:56,45.7571705,21.2083551,3.08,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:57,45.7571964,21.2083107,3.79,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:58,45.7571754,21.2083432,4.14,gara_traian,tram,1,synthetic_gps
2026-05-13 08:05:59,45.7571415,21.2084038,2.71,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:00,45.7572109,21.2084076,5.04,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:01,45.7571518,21.2084145,4.21,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:02,45.7571847,21.2084461,8.86,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:03,45.7571526,21.2084644,5.01,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:04,45.7572177,21.2085922,7.61,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:05,45.7571687,21.2084688,5.37,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:06,45.7572017,21.2085726,7.55,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:07,45.7570984,21.2085006,5.2,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:08,45.7571744,21.2085052,4.8,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:09,45.7571423,21.2085805,1.28,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:10,45.7570835,21.2085411,4.69,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:11,45.7570269,21.2085917,6.84,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:12,45.7571575,21.2085688,8.18,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:13,45.7570309,21.208603,9.36,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:14,45.7570494,21.2086242,5.6,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:15,45.7571089,21.2085915,4.73,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:16,45.7571205,21.2086375,7.0,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:17,45.7571125,21.2086105,6.18,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:18,45.7570473,21.2086548,6.12,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:19,45.7571388,21.2088055,2.93,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:20,45.7570998,21.2086746,9.72,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:21,45.7570374,21.208706,5.67,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:22,45.7570895,21.2087728,7.83,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:23,45.7570343,21.208674,5.07,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:24,45.7571177,21.2087472,5.46,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:25,45.7571274,21.208803,9.84,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:26,45.7570043,21.2088137,5.64,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:27,45.7570368,21.2088231,5.59,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:28,45.7569918,21.2087336,8.39,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:29,45.7570233,21.2087982,8.04,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:30,45.7570616,21.2088286,2.21,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:31,45.7568855,21.2088615,5.91,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:32,45.7570272,21.208862,7.95,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:33,45.7569353,21.2089473,6.7,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:34,45.7569435,21.2088903,3.83,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:35,45.7569678,21.2088847,5.72,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:36,45.7569366,21.2089469,5.22,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:37,45.7569473,21.2088784,6.69,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:38,45.7569237,21.2089323,5.26,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:39,45.7569362,21.2089054,5.14,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:40,45.7569654,21.2088737,9.55,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:41,45.7569055,21.2089973,17.55,gara_traian,tram,1,synthetic_gps
2026-05-13 08:06:42,45.7570462,21.2089628,20.98,gara_traian,tram,1,synthetic_gps
