timestamp,latitude,longitude,speed_kmh,route_id,transport_mode,is_peak_hour,source
2026-05-21 07:05:00,45.771057,21.2294665,12.77,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:01,45.7710641,21.2294697,20.77,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:02,45.7711824,21.22956,13.14,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:03,45.7711474,21.2294212,13.24,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:04,45.771085,21.2295451,8.86,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:05,45.7711751,21.2294342,8.13,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:06,45.771176,21.229554,13.31,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:07,45.7712586,21.2294737,18.82,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:08,45.7710752,21.2295104,15.24,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:09,45.7712896,21.2296221,7.24,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:10,45.7712042,21.2295754,11.49,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:11,45.7712295,21.2296985,10.16,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:12,45.7714409,21.2296596,6.1,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:13,45.7713305,21.2294827,12.37,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:14,45.7712856,21.2295569,4.37,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:15,45.7713067,21.2295587,12.37,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:16,45.7713705,21.2294775,4.37,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:17,45.771423,21.2296362,12.37,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:18,45.7713495,21.2294823,16.91,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:19,45.7713557,21.2295136,13.84,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:20,45.7714965,21.2296865,5.84,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:21,45.7713875,21.229578,7.83,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:22,45.7714347,21.2295496,15.83,iulius_dumbravita,car,1,synthetic_gps
2026-05-21 07:05:23,45.7714095,21.229528,9.57,iulius_dumbravita,car,1,synthetic_gps
